2.969080659829506641e-01,-1.038262967318898555e+00,-6.356604424494344263e-01,1.478744776563883701e+00,-1.173587706973974187e+00,-9.474835197550778298e-01,-3.725034680650126107e-01,5.346698235258433574e-01,8.977962547777511571e-01,7.673794686278090360e-01,7.528644371142656500e-01,-1.498698798905734320e+00,-2.988813931074201791e-01,-9.851828778303647893e-02,-4.851688234228868080e-01,-1.645814767644037113e+00,1.686429457369638341e+00,1.903457767752486207e+00,2.852277170641107640e-01,2.560065920653768590e+00,-1.364820651167038212e+00,1.447075230072503382e+00,1.724133245424895433e+00,-5.869833306919232108e-01,1.158057976750941576e+00,-1.388919659646748128e+00,1.998327276535725394e+00,9.010190821983209419e-01,-5.208536483101273706e-01,-8.151381145769353020e-01,-1.082250628863423048e+00,1.391671710577345289e+00
-8.866392119848905962e-01,-1.053594859579618070e+00,-1.763087081362062714e+00,1.095340085010245712e+00,-1.735496462942060614e+00,-1.175955878381550912e+00,-3.009140763804817320e-01,-8.891209623989368427e-02,8.383478186243510377e-01,4.195101871396002546e-01,-7.099258665812033242e-02,-1.658392077159186684e+00,-1.176164834414901383e+00,-3.154345689019599219e-01,-1.018560995759877130e+00,-4.777989480333300620e-01,1.115584757896411316e+00,1.144451434768541720e+00,-7.065636515286090047e-01,9.178176551424257479e-01,-1.533389550949992630e+00,1.324585851326951280e+00,1.563908032883488231e+00,-1.644171719761127193e+00,4.559925270602276370e-01,-1.151867192666569339e+00,1.286120323168832735e+00,-1.619485035540958739e-01,-2.245365363866544117e-01,-1.042734329877503141e+00,-1.144407740942223972e+00,1.204480848698489925e+00
-4.326963952453217188e-01,-6.472997146706507277e-01,-1.329960588427277157e+00,1.653019636360982814e+00,-9.426336843938806220e-01,-1.003573021983111380e+00,-3.009140763804817320e-01,-6.902299185714631802e-02,4.686274074784722576e-01,5.787180962875190238e-01,3.547179200495455542e-01,-1.834534448451607291e+00,-1.330550029793634348e+00,-2.392652312949106186e-02,-8.355219366206586562e-01,-1.876372825146342516e+00,1.029771502420039786e+00,4.721886826970647655e-01,1.895565239522638834e-01,1.448818398097833970e+00,-1.400066875667115962e+00,1.440338314241493833e+00,2.228371414305209353e+00,-1.274999984112906271e+00,6.464659360197904103e-01,-8.643693045124499763e-01,4.296250891360084423e-01,-3.237044405164274385e-01,8.664491938769943724e-01,-1.095256533408391242e+00,-2.356707623504615268e-01,1.393169237472366095e+00
-3.375631646744831071e-01,-1.786970372717211930e+00,-1.359160127276799468e+00,1.166018222594631171e+00,-1.806925542090546344e+00,-9.013860096904183772e-01,-1.117033141583762212e+00,-3.096421566447790097e-01,5.307903840955155994e-01,6.963329391705468385e-01,1.408274857513106770e+00,-1.780663668748944772e+00,-9.372850388626920992e-01,3.008820299893143896e-02,-1.385897114444778477e+00,-4.647484919482977039e-01,1.858055968322351426e+00,1.009998884354250670e+00,-1.360316804459458906e+00,2.161815363437193938e+00,-1.240692643145018481e+00,1.414615544704936223e+00,1.983321089241876667e+00,-1.301640405206916151e+00,6.965262550412240072e-01,-1.374155146132390426e+00,6.858810755986625152e-01,9.587890596848631652e-01,-6.878687477578941945e-01,-1.076776498832702877e+00,-1.485028715133921429e+00,1.267376978289781908e+00
-1.570347507566181855e-01,-1.490553789010053753e+00,-1.041209593137430334e+00,8.552280559564566786e-01,-1.349779435540245487e+00,-7.782913835432605509e-01,-8.449934531826687190e-01,-3.279713312720610729e-01,7.047924278139298115e-01,6.843923459844474255e-01,9.519376956466256701e-01,-1.664971714374777090e+00,-5.148120379952375592e-01,1.689832130434685553e-01,-1.185875049818406968e+00,-1.775231790487311834e+00,1.262026943872393669e+00,1.426368072734012449e+00,-8.755827593595112424e-01,1.328915004527224442e+00,-1.591622443602297876e+00,1.398691925468006136e+00,1.582758057888341563e+00,-1.295596850879370043e+00,1.011539969858980870e+00,-1.149406440414186381e+00,1.470809322421188892e+00,6.063921970169455777e-01,-1.442076611365224539e-02,-9.114288210502490273e-01,-1.288612240964982503e+00,1.282352247240094778e+00
-6.177192924972489951e-01,-1.789525688094013134e+00,-1.523813082456124235e+00,8.804010912604891548e-01,-1.395017852334281550e+00,-8.002065932461199793e-01,6.011122588441660808e-01,-6.789555262621519427e-01,9.319994646194458277e-01,6.961339292841143278e-01,7.651150991777887489e-01,-1.499521253557688727e+00,-8.277550016007717559e-01,2.958749506150160080e-01,-1.526793159967765767e+00,-1.558876979357793902e-01,1.403805365963762819e+00,1.274566806137232167e+00,-5.215993448457268977e-01,9.134069231660554844e-02,-1.455234879232428336e+00,1.356433089800794800e+00,1.530920489124952155e+00,-1.775287037413890046e+00,8.821157304377350572e-01,-8.393516566131532519e-01,1.354224391643123804e+00,1.149429985390449049e+00,1.790473700527428144e-02,-9.046203872591999096e-01,-6.533665555198485686e-01,1.307810204455612579e+00
-2.933674118896105742e-01,-1.703922622971669298e+00,-1.694954824046470687e+00,6.635257101796375734e-01,-2.068832165634975961e+00,-9.698185610614448171e-01,1.858937870740882681e-01,-1.030719686130021850e+00,7.075069682775729785e-01,4.417992944203142924e-01,-7.711791768987436013e-02,-1.750781149728123820e+00,-9.925716290996561275e-01,3.250257551922721699e-01,-1.869598270726797740e+00,-1.388068259964580609e+00,7.881885331985497567e-01,1.231195015680987437e+00,5.435399384660482003e-01,3.290063474297501567e-01,-1.928760243168231137e+00,1.436051185985411927e+00,1.677008182912710810e+00,-2.072532346222372812e+00,4.694233443586711130e-01,-7.413316918930018540e-01,9.305939996080409005e-01,-4.912373752273898608e-01,5.270314111283063152e-01,-1.208082007659956991e+00,-1.386820478049451966e+00,1.060718266775536822e+00
-4.484270869145082772e-01,-7.712325104447790292e-01,-1.627633665032260035e+00,8.494188939632222324e-01,-1.261683571257109948e+00,-7.968479404180948134e-01,1.288370419015337554e+00,-9.866165721185354842e-02,2.680228672165071435e-01,4.557061052843470322e-02,7.344884440189733965e-01,-1.948855645072537834e+00,-4.480508724260407472e-01,3.516044299538744755e-01,-1.529938160983903561e+00,-1.618626317466879572e+00,9.439582469436682555e-01,6.933848140238015878e-01,-5.790020607128023578e-01,4.981557776454036413e-01,-1.813826902407116970e+00,1.378481177974994143e+00,1.172770014032396890e+00,-1.409421640904501727e+00,1.154395026578635797e+00,-3.996972541863072492e-01,5.196609762715420633e-01,-1.068937150092845290e+00,1.547978551300967842e+00,-1.256713677595972856e+00,-1.504918990999134287e+00,1.195495687328305356e+00
-4.978664035891307016e-01,-6.587986338661685481e-01,-9.949769899589875344e-01,1.181509321243256139e+00,-4.402491610495437024e-01,-4.378079531021000226e-01,7.299731638762751995e-01,1.907053124355475027e-01,9.938909871901201454e-01,2.883626719790003956e-01,7.099871198919120996e-01,-1.554214487912290554e+00,-3.562542697683996895e-01,6.876960591974300430e-01,-1.143732036202176117e+00,-3.614323812750939724e-01,1.764780690630658899e+00,1.265892448045987662e+00,-4.131719926522895436e-01,1.356749720891820887e+00,-1.220770864079759210e+00,1.519956410426110960e+00,1.870220939212654088e+00,-6.158460453054498407e-01,1.156836993360161436e+00,-3.767302331639861834e-01,1.218016254694514799e+00,1.224530956122984016e+00,6.078451689256023638e-01,-7.023126403253694416e-01,-5.228366201544115688e-01,1.405149452632622253e+00
3.695688798835091715e-01,-1.171139366911772450e+00,-8.830454243690971650e-01,1.401289283320724888e+00,-1.199778369328424077e+00,-7.918939274967643493e-01,4.436155971382678698e-01,-1.879676357148957200e-01,1.304705870275313151e+00,9.446972774412971674e-01,5.457669949307080576e-02,-1.363542084435436674e+00,-4.501371588500931442e-01,2.367159648553166518e-01,-9.946589880372400660e-01,-1.004167343463108875e+00,1.331983402141170725e+00,1.595518055513281741e+00,8.241754382607772156e-01,9.349467113667985219e-01,-1.226900642253696327e+00,1.554865883368589108e+00,1.879645951715097851e+00,-9.391897523982847273e-01,1.026191770548170012e+00,-3.882137436751467163e-01,1.671658609108108928e+00,6.641621745034878010e-01,8.071857714922957561e-01,-9.114288210502490273e-01,-5.004600598060645611e-01,1.334765688566166286e+00
