-9.286292964309209585e-01,-4.458007979194448245e-01,8.039972234203716095e-01,-5.668947808874589267e-01,-5.868650450432061350e-01,-1.384097220144601126e+00,-2.092671604190305068e+00,3.402925063126073457e+00,2.174509060839073360e+00,-1.401448874390704535e+00,3.543396353051503911e-01,1.666956884328995026e+00,1.086859120946640056e+00,9.517402394937021226e-01,1.674095479359465788e+00,-1.003354910762755958e+00,1.452793106010993984e+00,-1.902799850708246199e+00,-1.327877018991245883e+00,-1.417259941156906455e+00,-1.355760251125120330e+00,1.593905246238533246e+00,1.030313119485900764e+00,-3.010507885071771472e-01,-1.505873529503373387e+00,8.206756767042955314e-01,-1.446150994808698576e+00,-1.392255753317609424e+00,1.789442790161440699e+00,3.789261142159473100e-02,-6.777093827727984632e-01,-8.571886992087021095e-01
-1.573728627834056759e+00,-1.248071475644950690e+00,-2.378491594296073541e-01,-1.365066075668865286e+00,-1.639590094090829231e+00,-1.553355472404232662e+00,-1.567210726169791846e+00,2.083207139158775423e+00,1.012095554558593458e+00,-1.648675542808080818e+00,-3.217010667629453535e-01,1.494975824399748188e+00,8.028443217729425152e-01,-9.781504613356534206e-02,1.456896311291892898e+00,-1.979608920143942852e+00,1.148661531528712088e+00,-5.842263717673306100e-01,-1.551531269889988573e+00,-2.037736362705358406e+00,-1.817135374697632422e+00,1.478000920704365395e+00,9.418485050914049417e-01,-4.246474040293738983e-01,-1.921563528887886951e+00,-3.570128210672420255e-01,-1.974108214249422399e+00,-1.592405193040534739e+00,1.055203970868405783e+00,-7.252446845318041846e-02,-1.154295112582535143e+00,-1.588854263626632735e+00
-1.605947393543857293e+00,-1.350624730473470203e+00,-5.476432163167820333e-01,-1.394730177376402480e+00,-1.498704310024750352e+00,-1.708694224478037649e+00,-1.424811660969306892e+00,1.482684331896116481e+00,8.701996380342054138e-01,-1.253222874082622118e+00,-9.049719681681602790e-01,1.500265056003838637e+00,3.114781384198891390e-01,-4.978733250894185614e-01,1.166758846615020717e+00,-1.956638237570286654e+00,8.324759617163455250e-01,-6.130895276956149081e-02,-1.652273490775869380e+00,-1.940574143062077539e+00,-1.556464548912630530e+00,1.128936290159818778e+00,1.790823433554789457e+00,-3.184938592462014939e-01,-2.040818856580168816e+00,-5.963109193081878034e-01,-2.004009057185913711e+00,-1.481057233985192845e+00,8.493343620894774348e-01,-2.510895898131660919e-01,-1.492603855996754492e+00,-1.591848173710805225e+00
-1.296763085483340072e-01,-1.154350558552853290e+00,-5.017881761823080045e-02,-1.147069421260134003e+00,-1.485991501326581199e+00,-1.677363390726430037e+00,-1.378304222166450321e+00,1.806475589985783170e+00,1.184744578466584652e+00,-1.516949653851566548e+00,-1.111013182900070229e+00,1.537201277818510237e+00,3.037603449640762232e-01,4.839430089218053066e-01,1.403115858412256722e+00,-1.755982569206115507e+00,1.093954937338303512e+00,3.012482467834581845e-01,-1.963139858460927201e+00,-1.865459857575893388e+00,-1.505064667771929265e+00,6.741047386468040914e-01,2.079046854646548592e+00,-7.655348436148007307e-01,-2.133302580096638756e+00,-8.159523880507647542e-01,-1.853631825191426774e+00,-1.569166498211043592e+00,8.431494382205736438e-01,-8.044689393418311685e-01,-1.378044281507276869e+00,-1.299135887788495980e+00
-8.804531914803177817e-02,-1.360929124499284493e+00,-8.477777703166134993e-01,-5.324016393670832903e-01,-3.378333130104483883e-01,-2.028364395412363130e+00,-1.304051298304599316e+00,1.826424814417834774e+00,1.084392333320067570e+00,-1.829901765819276660e+00,-1.102299997202441428e+00,1.524633827795410790e+00,-1.937800731536183096e-01,5.200757626426385366e-02,1.485979302977881167e+00,-1.069564525239814490e+00,1.302349971987377453e+00,4.199400627504314421e-01,-2.140498331476840210e+00,-1.598723085518494180e+00,-1.893419325279463772e+00,1.007625348857307257e+00,1.696651424683211173e+00,-1.277364376442625460e+00,-8.837987997452535494e-01,-1.333007207464264043e+00,-1.952719290105063621e+00,-1.677844479562562219e+00,8.943959502771388070e-01,-1.480773553574843637e+00,-7.810814988160290628e-01,-1.162337227019140995e+00
4.683619044022653277e-01,-1.656194175027852766e-01,-4.600177258386826118e-01,1.488206590896349324e+00,-1.830156837956553872e-01,-2.182076814131127751e+00,-1.667114660093015122e+00,2.605979122993888009e+00,2.564857713331046618e+00,-5.841433587773106062e-01,1.400977752108003849e-01,1.655391294331181262e+00,4.084084790292194511e-02,7.556957442284718551e-01,2.192742164426254359e+00,-7.500017941413290590e-01,1.621317233029765825e+00,4.533589641255310609e-01,-1.556747695566927936e+00,-1.088702490972730530e+00,-1.879957451647378486e+00,7.802535018545753154e-02,2.113291221508942108e+00,-1.734372829804954774e+00,-5.343076761409398800e-01,-1.387703915633625940e+00,-1.471905005513121978e+00,-1.310574213193537396e+00,1.906072783117759739e+00,-1.332400602493106101e+00,-4.181424468865271860e-02,-6.987417655229803959e-01
-9.315253652587697220e-01,8.610220798541093346e-02,-1.847218935491808101e-01,1.683437771901654001e+00,5.294240474953146869e-01,-1.876900143390288100e+00,-2.129842226738650091e+00,3.725181765490197527e+00,3.148087697220200099e+00,-1.314903040331484863e-01,1.022179692010806162e+00,1.720025999197941857e+00,4.673775662271921205e-01,9.254415876898415272e-01,1.630009357041825702e+00,-1.473591807378594187e-01,1.447461531153463987e+00,-1.705064336022840354e+00,-1.196325283950949947e+00,-4.244544354359281457e-01,-5.945524875651631014e-01,9.160507942807711856e-01,1.665260755059366327e+00,-1.621242056726172720e+00,-6.949373011958442925e-01,3.933576441311509297e-01,-1.271984041061816395e+00,-1.152748864479226087e+00,2.282469578567621227e+00,-7.915294377940027548e-01,1.015624327649720771e+00,-5.628643078564466995e-01
-7.360407193790162728e-01,2.642210190033560946e-01,9.192212935766093107e-01,7.328067916001945736e-01,-7.035442481634657241e-01,-7.130194611855801279e-01,-1.508451870362719216e+00,2.612117345896058040e+00,2.637694020292227659e+00,1.399365276998177920e-01,1.863258381998515123e+00,1.771076660780638523e+00,1.335372070223625363e+00,1.783733951107126181e+00,2.012242962057660289e+00,-4.297634547318662790e-01,1.364242601855339743e+00,-1.270871153925208885e+00,-1.221429332521213551e+00,-4.176455145932969626e-01,-5.983054948094117991e-04,1.128260463188797136e+00,6.479176895225631228e-01,-8.961086874326071872e-01,-1.354005520360541892e+00,3.557536572647206907e-01,-5.364669556896700664e-01,-1.114083631805474095e+00,1.463408946215430495e+00,-1.117742898149105268e-01,7.269878997367695828e-01,-9.884601413611172616e-01
-2.089561927106709516e-01,-4.109621324035392376e-01,-1.302146986848369825e-01,4.161597524431749351e-01,-1.830630520692200891e+00,-1.297231885651606076e+00,-6.590160856300861791e-01,5.865037881787907859e-01,2.121095769067547820e+00,1.737617559704932868e-01,1.445025468512865174e+00,1.742847781244575289e+00,2.379332265012465975e+00,1.408380466270031439e+00,2.027938544872321724e+00,-8.803941981624925361e-01,1.355665720562775123e+00,4.328193874617415893e-01,-1.314020888286872246e+00,-7.004859248340884470e-01,-3.069579145159903044e-01,1.668584126538948276e+00,2.100449583935553477e+00,9.109934411298945545e-01,-8.672490808002077944e-01,-3.040253850281876558e-01,-1.508115581073085631e-01,-3.858719351060831970e-01,1.459874704004644919e+00,1.410773725645874332e+00,6.428582122210635408e-01,-1.005502398763353566e+00
1.699191156237678024e+00,-1.027263032234265294e+00,-1.132733105493458625e+00,1.506143024486937598e+00,-2.845440053167079819e-01,-1.596405472978958739e+00,-7.001611637462296089e-01,1.711507051316958905e-01,1.349840207578574924e+00,1.044612882939947168e-01,5.706624091587756548e-02,1.721528789235870160e+00,1.348749578880364730e+00,8.927675051456316346e-01,1.849747516447062035e+00,-5.986655324794841748e-01,2.678823515642697828e+00,3.870262329326394357e-01,-7.120127625076764222e-01,-9.665742282398018803e-01,-1.030635606131931281e+00,1.925060462050392385e+00,1.984874845774984964e+00,3.901931862077220869e-01,8.354249447818442587e-01,-2.318402590577905542e+00,-2.664863519492173261e-01,-7.352929060848101273e-01,2.141099890135733208e+00,5.149289018181006927e-01,8.679498761593795741e-01,-9.863874343797544020e-01
