-6.312428828747783660e-01,1.782809003200790388e+00,2.104661388298495250e+00,9.014463350765933303e-01,-1.156606465267245420e+00,-7.303682799247552815e-01,4.642106432129008420e-01,8.766747005670832982e-01,1.132699389685326574e+00,4.821538350489288915e-01,-1.704257032593255117e+00,-1.839853173696665678e+00,-4.737567474311148996e-01,-1.294437023253273589e+00,-5.623137156551405447e-01,1.876064164596988437e+00,-3.745028695098886473e-01,-1.502827772878655876e+00,2.049731723333565903e+00,-1.495376566016637154e+00,1.864745709284932440e+00,-1.604284814702847672e+00,-7.477746686770543327e-01,-4.324494763676600684e-01,-5.657549768263749890e-01,-3.790599362534671779e-01,1.802543497529401240e+00,-1.091075763185224812e+00,-1.287406675703595127e+00,6.323541407060651043e-01,-1.308753248468029096e+00,1.130696032710826415e+00,1.170304353775590611e+00,-6.675179809542144960e-02,1.734703575301762557e+00,-1.704546617042589585e+00,4.728170793216039947e-01,-9.463152269324424104e-01,4.387628383187006792e-02,-8.010893737698006056e-01,-5.869780099689930752e-01,-3.138230458529139844e-02,1.250974100407608702e+00,3.245973094429712158e-01,1.285599333368367736e+00,-8.564633360996738443e-01,2.077621455836331510e+00,5.753454222748642932e-01,8.629063429214778314e-01,-5.657130206720335508e-01
-1.140595276125668134e+00,1.611860756030200736e+00,1.525789790435421178e+00,6.720575974900127036e-01,-1.466912786889141618e+00,-1.127310816333249921e+00,-5.893928643006036694e-01,4.153759553086135425e-01,6.515962070948938534e-01,8.251419150132488500e-01,-1.779781728171990984e+00,-2.194646527608256736e+00,-8.931935804678506896e-01,-1.637553299359007841e+00,-1.005907762010855633e+00,1.460187025061669974e+00,-1.162707805942002848e+00,-1.570685369696092737e+00,1.269042376905544334e+00,-1.354921940583690088e+00,1.743367017678332243e+00,-1.863196510155905372e+00,-1.938321555684124231e+00,-7.685208154708870198e-01,-1.347695102962822133e+00,-4.787157444077470014e-01,9.794370395727137746e-01,-1.297038626883463941e+00,-1.662404901593567796e+00,-1.720772527713477495e-01,-1.424298012887602383e+00,4.242654532143105839e-01,5.629367491885227670e-01,-5.388236303880552525e-01,1.562271050212358237e+00,-2.105404271107213621e+00,-2.072731666340451584e-01,-1.418803602522470619e+00,-1.830255922086511944e-01,-5.613013220705422857e-01,-1.001337080452988415e+00,-1.276438954845228624e+00,7.569953185472118040e-01,9.782675080672802448e-01,1.405077712140295754e+00,-1.526298823944284289e+00,1.685626291811708644e+00,-1.143455125846784881e+00,7.749965325878372946e-01,4.996782716113989942e-01
-1.083804396924381352e+00,1.208158305335922611e+00,4.939523967933172610e-01,7.061125081121081282e-01,-7.844007079111088299e-01,-1.288961623015452140e+00,-9.372538049606419230e-01,4.064498959963367963e-01,4.287790431352362375e-01,5.925811690988606051e-01,-1.668341122887105232e+00,-1.750612153338209520e+00,-1.132391527791505981e+00,-1.464451579087155286e+00,-1.206007250312608470e+00,1.567830381220898683e+00,-7.963863313870902516e-01,-1.574619143424637713e+00,1.457226261445034421e+00,-1.684468901068755908e+00,1.614402157846309693e+00,-1.718862026536823295e+00,-1.239201553399703615e+00,-7.572147990166077092e-01,-1.923295661176424476e+00,-8.950555651411503666e-01,-9.351801561090571369e-01,-1.699380480903280644e+00,-1.400705345707130345e+00,1.839825443416011619e-01,-1.444974444415310311e+00,3.153134732919612437e-01,8.354314042194810330e-01,-4.810595665210241623e-01,1.439655338422632491e+00,-1.438553467281152631e+00,-1.313173340959991942e+00,-1.157704306103453096e+00,-4.152641709297671957e-01,-1.219955779600697898e+00,-7.645218050294151357e-01,-6.005339236106517209e-01,1.420230789623739387e+00,-3.100113826780295234e-01,3.549256460922167178e-01,-1.036419138804198337e+00,4.637314562035425580e-01,-1.030476360128272706e+00,5.306890364280384409e-01,-1.190358181789421099e+00
-9.649260798398378025e-01,1.494450109847736519e+00,1.757928613027901266e+00,9.396777913410248040e-01,-1.301443053455826337e+00,-1.533233953112985049e+00,-2.043122345164434805e-01,8.302591921432337374e-01,2.496158541554456545e-01,6.581352048599589111e-01,-1.781789505505201099e+00,-1.838164830068262923e+00,-6.271020260937451019e-01,-1.447251662932758087e+00,-7.618104946547830103e-01,1.874289518848876623e+00,-3.641657555894786680e-01,-1.462014870444990899e+00,1.671923036302506160e+00,-1.482259863757530161e+00,1.933021223313649672e+00,-1.739246929255752860e+00,-1.392417787666572870e+00,-1.037038706259828746e+00,-1.415923617406241508e+00,-4.643210165632409292e-01,3.281093206679264740e-01,-1.255086577385672530e+00,-1.525756989777419914e+00,2.817890935485546922e-01,-1.094083238783247980e+00,1.262492782616876141e+00,8.606015932384005751e-01,3.516525711824936007e-02,1.812478804228825569e+00,-1.912633954707080086e+00,-3.185208055776364566e-01,-1.301526099694695571e+00,3.603979600603365308e-01,5.525904465366246292e-03,-9.639879284433258144e-01,-1.436569073159007282e+00,1.071687385163867301e+00,9.559515980146537917e-01,6.810207701088720755e-01,-9.301294541658542414e-01,1.498457429709878275e+00,-4.833544722106831726e-01,3.610026583421607760e-01,1.109034914799348792e+00
-1.148540114148649316e+00,1.450421117529308912e+00,9.582300419783116308e-01,7.960688757931261295e-01,-1.450325356398269872e+00,-1.089592294774090142e+00,-5.120904330428467377e-01,7.981253786190409816e-01,2.905414556990490449e-01,1.077993195806048687e+00,-1.785652684213298258e+00,-2.216594994777499217e+00,-7.235569821496602438e-01,-1.400062149380944421e+00,-1.122833366620925366e+00,1.628889286492055222e+00,-7.808806605064489981e-01,-1.348427154033200903e+00,1.398148625410435830e+00,-1.386287967725041037e+00,2.047375685081909147e+00,-1.884050031328145636e+00,-1.122303241329404733e+00,-1.133139846121141714e+00,-1.734323351475549835e+00,-3.938237596837305121e-01,2.045896711186182326e+00,-9.149494864143076223e-01,-1.648928157997023636e+00,2.037636441812137322e-01,-1.222804160548915275e+00,8.231702829300064916e-01,3.944059183661731693e-01,-3.011278273490113899e-01,1.708403936486732944e+00,-2.112875988797142224e+00,-1.108274918672654853e-02,-1.269672950778534704e+00,7.681662106729462980e-02,-4.020527686519415056e-01,-3.439378758771543532e-01,-3.666359979837963690e-01,1.075448644924219321e+00,7.699856809095982912e-01,1.036760905399753296e+00,-8.980320741513081462e-01,2.165908654940937872e+00,3.330123169294139929e-02,7.069584282175263301e-02,2.432679851946772387e-01
-1.123822840299386394e+00,1.367944272763811142e+00,1.047249378608072989e+00,5.695715928820027640e-01,-1.282428194112629649e+00,-1.556098561658381951e-01,-1.459760979203087006e+00,8.091936921662628013e-01,9.307997554035111198e-01,3.584596128092469858e-01,-1.662792845345777426e+00,-2.092863526010234398e+00,-9.172426713879533455e-01,-1.632261017465347797e+00,-1.080041006170844975e+00,1.654011615363835119e+00,-4.035760024110647270e-01,-1.471357583050286522e+00,1.520050284155015641e+00,-1.559249203104464465e+00,1.879637076542220342e+00,-1.897171348020784798e+00,-4.436120702805958493e-01,-1.075761812615706692e+00,-2.367814770429033988e+00,-1.067054108103717702e+00,7.253476547252006856e-01,-1.521807581735880710e+00,-1.757995757336527687e+00,3.180544432544981648e-01,-1.733430935238194692e+00,7.449708779857354690e-01,2.390073600754307470e-01,-1.600374414668934153e-01,1.455279945816304599e+00,-1.929818905393910544e+00,-2.653630667720780489e-01,-1.127299027592567171e+00,2.845799771498191966e-01,-8.672904007656493386e-01,-6.768324916154261350e-01,-4.763881015471655433e-01,5.275584731653684134e-01,4.496593886961240405e-01,7.439041273572514212e-01,-8.659346941367621620e-01,1.667968851990787371e+00,-7.156591253172215339e-01,8.909557056601083436e-02,-4.385999144586338327e-01
-2.147529932223036564e+00,9.481185291078648714e-01,1.430868619332984037e+00,3.183363088586030343e-01,-2.407136895688745781e+00,-1.335660744945883494e+00,-1.834820923453857278e+00,-1.027432271927801288e+00,5.135405112195421534e-02,-1.940672600342915333e-01,-2.053646141738659558e+00,-2.627827264267140528e+00,-1.379347246379716063e+00,-1.796762779659991427e+00,-1.250005029366928033e+00,1.456804106604322024e+00,-1.156893179361762503e+00,-1.931609109290259640e+00,1.439070695249040854e+00,-1.550124540663355699e+00,1.952689066861013067e+00,-2.261053577014989990e+00,-2.343493375189860561e+00,-1.793128556639244531e+00,-2.685387492202062631e+00,-1.370819775181364220e+00,1.845488182292329693e+00,-1.644770485436314100e+00,-2.091153395548850824e+00,-3.435134513812975743e-01,-2.279329269592413887e+00,-1.767277263573283352e-01,-3.497561917585327862e-01,-4.027129051841297769e-01,1.401985052103645879e+00,-2.767024872550337022e+00,-5.459482447972935359e-01,-1.726234751910454390e+00,-3.449669149301795024e-01,-1.096705941322710043e+00,-1.754003687256356692e+00,-6.659053951320087483e-01,-4.955041816521031373e-01,-1.505456087604424564e-01,4.321823421402333221e-01,-1.782551677503062981e+00,1.148840121255523483e+00,-1.463350057993502373e+00,-6.264493972660161170e-01,1.960919870123852826e-01
-1.148245860888539305e+00,1.324121989329508864e+00,1.103808625638032614e+00,-2.165828061016973338e-01,-2.063655713085105869e+00,-7.968247226718966347e-01,-1.498412194831984179e+00,-7.121638570181769712e-01,3.396521775513814401e-01,7.986081386337484656e-01,-1.951043342036572703e+00,-2.504578179393706971e+00,-7.264014982799953390e-01,-1.598522720393257046e+00,-1.278935075868376847e+00,1.616910427692263008e+00,-5.282674390761512573e-01,-1.572160534844298185e+00,1.426966984451707665e+00,-1.593222276657562775e+00,2.097950139917991841e+00,-2.190292190565382047e+00,-1.631889087150354634e+00,-1.687417302791807128e+00,-2.135010809025115197e+00,-2.102736321736647707e+00,1.942113723009011972e+00,-1.635186612059664979e+00,-1.875212085362311099e+00,1.839825443416011619e-01,-1.879787636836319997e+00,5.613340731166246433e-01,8.934322745674300181e-01,-4.375705299314775476e-01,1.563903072559981178e+00,-2.520458188782712661e+00,-1.178908949131519668e+00,-1.278360173210212336e+00,-1.795291318316910301e-01,-1.481404075155743127e+00,-6.273042682982640228e-01,-3.990218646090596399e-01,4.448107584374791368e-01,-5.750128145527431123e-01,4.205040043655478565e-01,-1.280043514980197417e+00,1.152371609219715820e+00,-8.908396833975801288e-01,-4.066748714319028957e-01,-8.055243447653570588e-01
-1.171786121697362182e+00,1.810921411441661188e+00,1.825307889924473015e+00,5.810538806710794507e-02,-1.484309360330782201e+00,-8.668734055674970351e-01,-7.354085677875407123e-01,2.425674470229379209e-01,9.371659600880780649e-01,5.715102290327961354e-01,-1.808975169128546945e+00,-2.011340647953051342e+00,-9.110364543763119771e-01,-1.347800865681028748e+00,-5.834085412291166728e-01,1.900465543633604870e+00,-6.768634516822087388e-01,-1.595271455499505997e+00,1.307082610840014869e+00,-1.690090344894091157e+00,2.116213137497687136e+00,-1.970041517510288109e+00,-1.713604412092707641e+00,-1.607427236377835689e+00,-2.022123630582358000e+00,-1.425076826287582366e+00,8.117738328090148836e-02,-1.623613632887864311e+00,-1.472476840674788345e+00,1.411234946891098407e-01,-1.652752310257518342e+00,1.159691317690149992e+00,6.920707624160509219e-01,-8.655756849849668630e-03,1.607726885763467228e+00,-2.264178272018186444e+00,-1.325777753254093527e+00,-7.846363650093822750e-01,2.952533825110086885e-01,-9.841336880440505475e-01,-5.144448741821291415e-01,-1.536125626118142407e+00,4.686320702530848425e-01,8.327491779325483234e-01,1.140069278022092680e+00,-1.184277561494176734e+00,1.537303797315953791e+00,-5.861778432578275133e-01,5.623774564320399572e-01,1.012935659242823361e+00
-1.114406735975855156e+00,1.855983948180701670e+00,1.527757068592968226e+00,4.127904949236646526e-01,-1.444661355742851150e+00,-7.249799197020049268e-01,-5.621938607099092877e-01,4.310858196982220170e-01,1.171806075604767905e+00,1.150180675662008767e+00,-1.854320461667454900e+00,-1.986015493527003573e+00,-5.875373926445325301e-01,-1.093330311294136159e+00,-3.706521575829528903e-01,1.917934712716633072e+00,-3.376769011683919963e-01,-1.348427154033200903e+00,1.364142961741739102e+00,-1.396797623572400893e+00,2.125485120884302859e+00,-1.855464305676312486e+00,-1.693175580857127160e+00,-1.490127315664761420e+00,-1.953068103842645176e+00,-9.847457924800021578e-01,1.269313661722667019e+00,-1.306080016861432158e+00,-1.466208587839185284e+00,4.499284421852228211e-01,-1.407675783620227605e+00,1.015593537792853995e+00,1.273173821939881378e+00,-3.687383402626621953e-02,1.723894771556830241e+00,-2.199921499884802678e+00,3.095077374241153034e-01,-6.335752193917371100e-01,5.418458512006351091e-01,-8.200039529114816483e-01,-9.548482120419696240e-02,-1.061732653885180566e+00,1.304885490306078921e+00,1.039171345919182921e+00,1.492216078613070485e+00,-1.056940414551199803e+00,2.515525963395333076e+00,-2.383555757649783446e-01,7.617078403280940213e-01,-6.162874379827904675e-02
