-1.461110259315704818e+00,9.007087795176322853e-01,-7.407341510965839149e-01,-1.456520503218354134e+00,-4.011350958005910905e-01,-5.735937716967033362e-01,-8.841338757930310432e-01,3.400110185417054010e-01,9.082184754177762276e-01,-1.829500435146189874e+00,-4.077282702969831085e-01,-1.248904166912178981e+00,-6.124793106384510688e-01,7.954447546063637686e-01,-1.070178582378846333e+00,-5.307985070771753522e-01,-2.471263202765934808e-01,-1.434343502844678042e+00,2.139978377738140924e+00,-1.902857887085188104e-01,-1.849906769062999556e+00,-4.658977638100332830e-01,-2.665637520936334770e-01,-9.656091880741278777e-01,1.159215180371622411e+00,1.469177732828375271e+00,-1.360568581666983246e+00,1.172270885330546797e+00,-7.199167956851360017e-01,3.361612146154187575e-01,8.772643608867163392e-03
-2.955662660272264208e+00,8.934171756784647922e-01,1.485136835945154221e+00,-3.812316693497698750e-01,-2.109377073860458474e+00,-2.368849016834245536e+00,-3.574062276965240592e+00,-1.070960301715729868e+00,7.300363395365037089e-01,-3.231884674555294712e+00,1.292487657806854040e+00,-1.843354046046255190e+00,-1.478280978302858095e+00,-1.060393453646262030e+00,-4.977751762948441350e-01,-1.615779489910275091e-01,-2.306098874277352717e+00,-2.804936727627322046e+00,1.459516838585553034e+00,1.909496560112800445e+00,-4.884059883835358828e-01,-2.219667768926673279e+00,-1.998642897662553652e+00,-2.734796294608376144e+00,-2.168286739172945732e-01,5.720094140857447940e-01,-3.345774207961344171e+00,-5.060439073995977033e-01,-1.212987359882929717e+00,-1.779948369872632608e+00,-2.061599075647920554e+00
-2.472368930360148376e+00,-1.170854810413655273e-01,-1.168277687221428218e+00,-1.313617194142141509e+00,-1.146772023612040892e+00,-1.418608409800976133e+00,-1.946056455057631362e+00,-3.599630348672600011e-01,2.650923287212970658e-01,-2.661620544007186506e+00,-3.198994364420808950e-02,-2.133520873591919109e+00,-9.489229455884615749e-01,-1.701897711714294228e-02,-1.032699787932873425e+00,-1.361544762771020434e+00,-6.018649651225184138e-01,-2.305197280409175153e+00,1.407976606952688670e+00,-8.184535461611653906e-01,-1.883944288579989079e+00,-1.226876644865767974e+00,-1.248488203993196377e+00,-1.693784769168353410e+00,3.943568341872520366e-01,3.227959922127988102e-01,-1.624091452414028414e+00,7.583691437039868921e-01,-8.820221866542762301e-01,-8.353873442707000496e-01,-3.564643028325997776e-01
-3.078909996687991590e+00,8.007191107657056495e-02,-4.464377281335565328e-01,-1.072321442751151377e+00,-1.738468540609975133e+00,-1.905053031878527037e+00,-2.598085182715049957e+00,-8.251426420146312779e-01,6.687862303273093278e-01,-2.778000978812927180e+00,6.036340589434244785e-01,-1.735129661718413541e+00,-1.443699800286338153e+00,-2.425845657930111865e-01,-6.374688646843811313e-01,-9.395784106725634244e-01,-1.467625713732477744e+00,-2.863887972097594936e+00,1.252330699490045385e+00,5.780802135313960199e-02,-1.528981585045697145e+00,-1.694640635215520552e+00,-1.791311447272928348e+00,-2.549757161569801589e+00,2.624319163862453078e-02,2.563390797133213717e-01,-2.506893069416603836e+00,3.960760980408252196e-01,-5.206622526189075284e-01,-1.736015298914401983e+00,-1.980203413298108339e+00
-2.148368813827057355e+00,-6.078009497999323774e-01,-1.005533121527586449e+00,-1.156657821878094961e+00,-1.201778026483386830e+00,-1.587771681755432374e+00,-1.018010496680862298e+00,1.262157938822023283e-02,4.321380811099977404e-01,-1.771310217743313098e+00,-2.010721906379577262e-01,-1.887271187512633785e+00,-1.043413990536605107e+00,5.634649785747810613e-01,-7.941983687311998663e-01,-1.005510653187941639e+00,-3.885256402501395256e-01,-2.079047309496429463e+00,1.034985635895491862e+00,-5.422328215866913936e-01,-1.601919126867808352e+00,-1.220667388356688976e+00,-1.554023361465795672e+00,-1.196575300176234702e+00,6.824203671657811388e-01,1.843440911722593056e-01,-1.676796026563437403e+00,1.153691754783711998e+00,-4.429867527795394722e-01,-3.155126712649863885e-01,-8.072710481546482297e-01
-2.209932999729693925e+00,3.322477685262172908e-01,-2.830150600826692453e-01,-1.100433569126799238e+00,-6.310907466932488274e-01,-8.287416925474517804e-01,-1.567565761436475302e+00,-2.078426894020066751e-01,5.407178201626348102e-01,-2.038985217796505545e+00,5.190929354465496637e-01,-4.207523564034749697e-01,-6.557346971875419595e-01,5.121514797290834808e-01,-6.953906379190812892e-01,-1.163748035224869248e+00,-4.679077146212541338e-01,-2.105227232237562696e+00,1.485473356686350055e+00,2.402723642182569563e-01,-1.567881607350818829e+00,-7.918837305360794110e-01,-5.508139317695721626e-01,-1.249823971554234081e+00,4.381798868716124118e-01,7.879943797089730140e-01,-1.654835787334519637e+00,8.450717529225193481e-01,-7.097852087495608586e-01,-2.569352433206790742e-01,-1.099460605307825078e+00
-2.685969888404985184e+00,-4.098859884518921137e-01,7.877085617113606109e-01,-8.193123053703053049e-01,-1.878275464574615361e+00,-2.096464080120846063e+00,-2.855921637758279452e+00,-7.909706803521483476e-01,7.801500652531015989e-01,-2.935114565800670317e+00,1.013815065539367399e+00,-1.757088232451602838e+00,-1.525121704378748388e+00,-5.023591536993385898e-01,-7.056121273134358107e-01,-1.717578872354099451e+00,-1.899265743125397865e+00,-2.555670441953765692e+00,9.669954026655556145e-01,1.188293623887027417e+00,-1.047593809019743638e+00,-1.894371719590528969e+00,-1.828250456359199694e+00,-2.461896853796089690e+00,1.442732802018352467e-01,8.156847599170641283e-01,-2.260938390052706470e+00,-1.885781750500218831e-02,-1.077899534075313026e+00,-1.494383408644138989e+00,-1.335299319295739640e+00
-2.029701614913252072e+00,-6.454900189944124955e-01,-9.760356689955791420e-01,-1.271449004578664832e+00,-9.221641785540852787e-01,-1.310375984616843681e+00,-9.188426293565482572e-01,1.471047833502587832e-01,7.020561760116673933e-02,-1.765491196003034391e+00,4.315772168636093642e-02,-2.695032896626225138e+00,-8.417097281258751895e-01,9.846632815998501709e-01,-7.873840424682907457e-01,-1.295612520255642330e+00,-3.637187420091745893e-01,-1.952650271155809580e+00,9.387088560099131618e-01,-5.144665085420082606e-01,-1.699169182630623220e+00,-8.670847260347955832e-01,-8.879950086117882613e-01,-1.010870558745437187e+00,7.870113862391213688e-01,-4.580727296558406714e-01,-1.496722064886292669e+00,1.416896104197111983e+00,-4.632499266506691082e-01,1.457845737964199029e-01,1.423450125931723376e-01
-2.693821552694019239e+00,1.070688375507867107e+00,4.164475212222961131e-01,-7.958855333905987539e-01,-1.681934593214431617e+00,-1.484349586579481350e+00,-2.398923049172038358e+00,-6.190085506957716532e-01,4.516267522220107633e-01,-2.289203152628836335e+00,5.410110045012865854e-01,-5.760308208738631475e-01,-1.199781056350426311e+00,1.080576763192348938e-01,-8.691559576231455697e-01,-5.967307495925534555e-01,-1.018620855570855577e+00,-2.603017110740931894e+00,1.295436227754402925e+00,8.338223807320654934e-01,-1.349068981884485208e+00,-1.647381294007612018e+00,-1.378675687236236014e+00,-2.197650322082746577e+00,5.019979377274155774e-02,8.489132161667818366e-01,-2.203841768057515971e+00,4.301378373766919228e-01,-5.814517742323377369e-01,-1.267395875359952795e+00,-1.539832009302958493e+00
-1.902944822489524457e+00,-7.613981111905447907e-01,-8.509257841184489912e-01,-1.151972467482153650e+00,-1.172365094392451068e+00,-1.561114436293403074e+00,-8.808282802155396052e-01,3.036344141913139283e-01,2.428195617361288139e-01,-1.457083043767827046e+00,-6.081220445117929696e-01,-1.007359888847138452e+00,-1.036821592051851981e+00,5.581198224450190093e-01,-1.216686597031310324e+00,-8.736461681571853211e-01,-4.257359876116060815e-01,-1.881119666645032273e+00,7.167503358767925992e-01,-5.721627434400659018e-01,-1.514394076681268464e+00,-1.201349701439588413e+00,-1.407506133352328215e+00,-1.159966838603853523e+00,7.694821651653771521e-01,4.224813609619519905e-01,-1.474761825657375125e+00,1.061828275968841551e+00,-1.047504773268608247e+00,-1.837134583902949037e-01,-8.072710481546482297e-01
