-3.212182231851016395e-02,-6.759437874099105681e-01,-2.810353362720253489e+00,-7.288778009734118157e-01,9.143959202699731836e-01,4.378802695198577011e-01,0.000000000000000000e+00,-1.063331340534042546e+00,-2.677962963101757632e-01,7.848889085864240583e-03,-7.356728302503324768e-01,0.000000000000000000e+00
-1.117836750717714933e+00,-1.993547855848137207e+00,-1.410662648627810434e+00,-1.722802075028064372e+00,-1.463853558459106363e+00,-1.647263871050894002e+00,0.000000000000000000e+00,-1.470540661481812394e+00,-1.410222155396703592e+00,-5.387701722508690949e-01,-5.448863078825080253e-01,0.000000000000000000e+00
-1.141676645023130154e+00,-1.513385435848044747e+00,-2.102817397354842743e+00,-1.722802075028064372e+00,-2.337245177371686522e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.687893546617916796e+00,-1.382447095878371890e+00,1.865512745228721514e-01,-4.494930466985966322e-01,0.000000000000000000e+00
-3.695716810673215780e-01,-8.430565827260411149e-01,-1.456806298542945743e+00,-1.722802075028064372e+00,5.863615094107897940e-01,4.378802695198577011e-01,0.000000000000000000e+00,-1.320900120940602607e+00,-6.746538418816345750e-01,1.339917493943409144e-01,-7.929087869606805672e-01,0.000000000000000000e+00
-1.806271375950025071e+00,-2.569367225476750782e+00,-2.072054964078085870e+00,-1.722802075028064372e+00,4.223443039811980992e-01,-1.647263871050894002e+00,0.000000000000000000e+00,-2.053016465538471280e+00,-2.138846704032189461e+00,-7.490082727649974847e-01,-7.547514824871156547e-01,0.000000000000000000e+00
-1.130141212294706543e+00,-1.708871939232835979e+00,-1.749049414672137370e+00,2.650464730812406300e-01,1.488456139273544032e+00,-6.046918007655180949e-01,0.000000000000000000e+00,-1.754483587158758517e+00,-1.343138325204126904e+00,1.550155594457534036e-01,-6.021222645928561157e-01,0.000000000000000000e+00
-3.142016039708925290e-01,-8.767503610575702044e-01,-1.949005230971057046e+00,-7.288778009734118157e-01,-3.977417231667603192e-01,1.480452339805233608e+00,0.000000000000000000e+00,-1.253374827021378701e+00,-4.393896724869686410e-01,3.938460416298299183e-02,8.470921593131340577e-02,0.000000000000000000e+00
-1.515424665424043082e+00,-1.646074247110295374e+00,-1.426043865266188870e+00,-7.288778009734118157e-01,-1.463853558459106363e+00,-6.046918007655180949e-01,0.000000000000000000e+00,-2.198915992566151445e+00,-2.038220958743331757e+00,-4.231392169680986970e-01,-4.494930466985966322e-01,0.000000000000000000e+00
-5.676735124567795499e-01,-1.270122615200594884e+00,-1.579856031649973236e+00,-7.288778009734118157e-01,-2.337245177371686522e-01,4.378802695198577011e-01,0.000000000000000000e+00,-1.417792370941035163e+00,-1.113523320457262544e+00,3.021822298056425771e-01,6.563056369453179606e-02,0.000000000000000000e+00
-4.730829640837086458e-01,-9.788748470840963334e-01,-3.955023504948297353e-01,-7.288778009734118157e-01,-1.517159150223728048e-01,2.523024410090609404e+00,0.000000000000000000e+00,-1.331187908102808404e+00,-6.926605541964827584e-01,4.598608051912396744e-01,7.524620442186996661e-01,0.000000000000000000e+00
-1.437906557489036397e+00,-1.538421060614510782e+00,-1.672143331480245187e+00,-7.288778009734118157e-01,-5.617589285963520140e-01,4.378802695198577011e-01,0.000000000000000000e+00,-1.794138330402177850e+00,-1.618652792714333266e+00,3.126941348313488356e-01,1.229428350138261683e+00,0.000000000000000000e+00
-4.477050120811796319e-01,-8.094671194977098860e-01,-1.964386447609435482e+00,-1.722802075028064372e+00,3.403357012664022241e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.344655556751517267e+00,-9.213340315020446258e-01,3.442298499084692764e-01,6.563056369453179606e-02,0.000000000000000000e+00
-5.656740374505234703e-01,-1.063683025980484587e+00,-6.108393834321292903e-01,-7.288778009734118157e-01,-6.970731230757695740e-02,-6.046918007655180949e-01,0.000000000000000000e+00,-1.382252742562496417e+00,-6.446426546902187527e-01,-4.471063604266867914e-02,1.000484523296872208e+00,0.000000000000000000e+00
-1.203045147138342319e+00,-1.040838018381088359e+00,-1.472187515181324180e+00,-7.288778009734118157e-01,-3.157331204519644996e-01,-1.647263871050894002e+00,0.000000000000000000e+00,-1.508511948644142509e+00,-1.400218426332896060e+00,-1.708534963511453564e-01,1.153113741191131858e+00,0.000000000000000000e+00
-2.749811326942506740e-01,-8.217763016745499582e-01,-2.318154430292140855e+00,-7.288778009734118157e-01,6.683701121255856137e-01,4.378802695198577011e-01,0.000000000000000000e+00,-8.424244925600794520e-01,-5.424869273092415289e-01,-3.419873101696243450e-02,1.000484523296872208e+00,0.000000000000000000e+00
-8.594430576010386735e-01,-1.458724321774606647e+00,-7.338891165391566718e-01,-7.288778009734118157e-01,1.230129040721887786e-02,-6.046918007655180949e-01,0.000000000000000000e+00,-1.089331384453077645e+00,-8.502487096839478342e-01,7.121465258081930427e-01,1.458372176979652490e+00,0.000000000000000000e+00
-1.034320217763932792e+00,-1.478231246071808336e+00,-1.456806298542945743e+00,-7.288778009734118157e-01,9.430989312201472352e-02,-1.647263871050894002e+00,0.000000000000000000e+00,-1.222511465534756203e+00,-1.501432626272570792e+00,6.700989057053680087e-01,1.801787917241736592e+00,0.000000000000000000e+00
-4.129172230873612293e-03,-3.749947146964102140e-01,-1.702905764757002061e+00,-7.288778009734118157e-01,4.223443039811980992e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-5.773736851264607006e-01,-2.031839756510140094e-01,9.118727212966151185e-01,1.362978915795739487e+00,0.000000000000000000e+00
-1.102456173746488410e+00,-1.507439474966011828e+00,-7.954139830926704180e-01,-1.722802075028064372e+00,5.863615094107897940e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.187720039858924048e+00,-1.134707687886497229e+00,9.194412929151424274e-02,7.333833919819181535e-01,0.000000000000000000e+00
-6.605721973630200861e-01,-4.375837766125607042e-01,-1.256850482244026290e+00,-7.288778009734118157e-01,-6.437675313111478337e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.147317093912797903e+00,-8.349488887628384592e-01,4.283250901141208988e-01,8.669339576393944036e-01,0.000000000000000000e+00
-3.292745694027008341e-01,-7.062994824392450077e-01,-5.646957335169939807e-01,-1.722802075028064372e+00,7.503787148403814333e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-7.595610432353867569e-01,-3.365277995250266496e-01,9.854560564765605379e-01,8.860126098761776925e-01,0.000000000000000000e+00
-1.453133328690553894e+00,-1.578060799828072680e+00,-2.878338340261807349e-01,-7.288778009734118157e-01,3.403357012664022241e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.502152225671141483e+00,-1.676203657563750227e+00,-3.180201667110345021e-01,5.044395651405287895e-01,0.000000000000000000e+00
-6.891800705295081375e-01,-6.235776056067284800e-01,-1.672143331480245187e+00,-7.288778009734118157e-01,9.143959202699731836e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-9.606405195876355219e-01,-5.835610619359224982e-01,9.223846263223213215e-01,8.470921593131340577e-02,0.000000000000000000e+00
-1.102917591055623259e+00,-1.599758341292338182e+00,4.966082145311220830e-01,-7.288778009734118157e-01,1.078413125699564823e+00,-1.647263871050894002e+00,0.000000000000000000e+00,-1.003662174993233291e+00,-7.366769620772195548e-01,4.808846152426521914e-01,4.655191145774852796e-02,0.000000000000000000e+00
-1.424679261293782417e+00,-1.691347001896307933e+00,-6.262206000705077269e-01,-1.722802075028064372e+00,5.863615094107897940e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.369159195265138740e+00,-1.591583878776980265e+00,1.836079411157048868e-02,8.470921593131340577e-02,0.000000000000000000e+00
-6.215055318560874786e-01,-7.382199040164847403e-01,-8.723200662845640441e-01,-1.722802075028064372e+00,2.583270985516064044e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-9.552160499930169024e-01,-5.722627326403334491e-01,6.070274755511287923e-01,8.394606984183641471e-03,0.000000000000000000e+00
-8.403711421567109374e-01,-1.154437165758905648e+00,8.042325472986906476e-01,-7.288778009734118157e-01,-2.337245177371686522e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-8.542086851276989856e-01,-6.355804530677137132e-01,2.811584197542300601e-01,-1.251559586732942930e-01,0.000000000000000000e+00
-1.300096587826804040e+00,-1.410635059202359987e+00,-5.031708669634802344e-01,2.650464730812406300e-01,1.763184958368105570e-01,4.378802695198577011e-01,0.000000000000000000e+00,-1.219144553372577766e+00,-1.492252733719903635e+00,-1.498296862997328394e-01,-2.976269748938124154e-02,0.000000000000000000e+00
-3.887974022813659447e-01,-4.700257737057668139e-01,-1.687524548118623624e+00,-7.288778009734118157e-01,1.230129040721887786e-02,-6.046918007655180949e-01,0.000000000000000000e+00,-9.649426851281962536e-01,-3.528868388176004678e-01,7.962417660138446651e-01,4.281249561933973546e-01,0.000000000000000000e+00
-1.716141194898608502e+00,-1.270539875613369230e+00,-9.030824995613209172e-01,-7.288778009734118157e-01,1.763184958368105570e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.710526678374778342e+00,-1.585817023199016740e+00,1.760393694971659206e-01,-8.692233959078103922e-01,0.000000000000000000e+00
-5.782861105669334645e-01,-9.784575866713219883e-01,-7.492703331775351083e-01,-1.722802075028064372e+00,9.430989312201472352e-02,-6.046918007655180949e-01,0.000000000000000000e+00,-6.591148303970955080e-01,-6.730061688593603764e-01,5.334441403711833729e-01,8.478553054026127800e-01,0.000000000000000000e+00
-7.523942418812670230e-01,-1.072862755061519957e+00,-1.733668198033758934e+00,-1.722802075028064372e+00,9.143959202699731836e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-9.396908439118679679e-01,-5.660251133417291136e-01,5.439560453968913523e-01,7.906193486922645786e-01,0.000000000000000000e+00
-1.707681877564434458e+00,-1.854078562878310743e+00,-7.800327664542919814e-01,-1.722802075028064372e+00,-9.718019421703312233e-01,-6.046918007655180949e-01,0.000000000000000000e+00,-1.444540617562777296e+00,-1.470126838849366457e+00,4.493489001655334159e-01,-1.823919153836407736e-01,0.000000000000000000e+00
-7.963826920189889247e-01,-8.645454939839223307e-01,-9.799885827532129889e-01,-7.288778009734118157e-01,1.763184958368105570e-01,-1.647263871050894002e+00,0.000000000000000000e+00,-9.477340229659581006e-01,-7.271439967340667110e-01,1.048527486630798089e+00,2.945743905359211046e-01,0.000000000000000000e+00
-3.835680061111435557e-01,-4.926621510987789221e-01,6.350391642765279565e-01,-7.288778009734118157e-01,1.816490550132727311e+00,-6.046918007655180949e-01,0.000000000000000000e+00,-6.013161716130556167e-01,-3.476825458860076379e-02,5.860036654997163863e-01,3.136530427727027281e-01,0.000000000000000000e+00
-1.309786351318680930e+00,-8.707000850723453089e-01,-1.395281431989431997e+00,-1.722802075028064372e+00,-1.463853558459106363e+00,-1.647263871050894002e+00,0.000000000000000000e+00,-1.270022337156590186e+00,-1.226035849692526325e+00,-1.918773064025578456e-01,-8.692233959078103922e-01,0.000000000000000000e+00
