-3.894635590557942173e-01,1.206555506838578928e+00,4.397841317913143144e-01,3.074248298705321014e-01,-6.621896183613530384e-01,-4.526902770735576342e-01,-8.085610374235364661e-01,-4.961426482960247797e-01,-8.193190204071857385e-01,-7.746147398063871758e-01,1.574108251085191701e-01,-5.343329396414461252e-01,-1.697074561078543375e+00,6.366398900654313131e-01,3.505074013239057873e-01,-5.690027357776098471e-01,-9.896961000267301412e-01,4.973116958204719662e-01,9.533101547542420784e-01,5.193655482575616489e-01,-4.418410563720108208e-01,-1.007396043807361696e+00,-1.188886623469820325e+00,-9.365930393547982069e-01,6.306721892918137895e-01,-2.706570674965766976e-01,-7.642528460237066890e-01,-2.183468494496871581e-01,3.846931011818812141e-01,-2.860278524185655979e-01,-7.362114616609319873e-01
-6.871935517655256564e-01,1.062525858685531954e+00,2.034231714427721660e-01,4.933541908649345942e-01,-1.617857337797971473e+00,-5.954458790880916563e-01,-7.298445416681608178e-01,-5.809103720968795681e-01,-7.098757418313498269e-01,-6.618761318884497369e-01,-4.307741227753260072e-01,-1.066872596457616229e+00,-2.679981640298491286e+00,1.162803817303068588e+00,3.658817589862528585e-01,-3.625292337415709221e-01,-1.107631615007320880e+00,-1.190299094663684748e-01,7.660431804575329462e-01,2.575689166073390490e-01,-7.975628090294905048e-01,-1.993590904020377863e+00,-1.308880953613135167e+00,-1.036027485681989768e+00,4.582488981795035943e-01,-2.527509412122316834e-01,-6.609152619977269882e-01,-6.566897025401498278e-02,2.461527611178392638e-01,-1.946040043253228699e-02,-8.307443185877277925e-01
-8.294209893934104683e-01,6.731597405879437002e-01,1.706919836514267652e-01,7.609411328447461542e-02,-1.328671834044107491e+00,-5.278466585878975881e-01,-1.153803095570555159e+00,-5.079046769573877240e-01,-8.540629183677748149e-01,-5.242301571049242659e-01,-1.832152681280141415e-01,-6.421477167882727599e-01,-2.526872842377426043e+00,4.303282449117266095e-01,1.282780496590975872e-01,-2.237331573729004763e-01,-1.198825937637661987e+00,-3.564537965716034762e-01,6.302381726450354549e-01,2.722444522532924127e-01,-9.334565122918985214e-01,-1.686334213903760260e+00,-1.192572249924371386e+00,-1.237715396144615454e+00,3.812507109270680261e-01,-4.497183303400074106e-01,-7.239259839647900208e-01,-4.765006680896949898e-01,1.083778372972466209e-01,-2.531902575090497556e-02,-8.518271859598879336e-01
-7.192959584388018968e-01,4.789883321542713346e-01,6.943422397352796982e-02,2.944530139872037489e-01,-1.873153915330688646e+00,-2.959829931867548058e-01,-4.447013848447449735e-01,-4.734297653637385417e-01,-5.005437566188342124e-01,-2.764674024945785735e-01,-1.729778718831992135e-01,-7.695651806890804192e-01,-2.555511898103657753e+00,8.484901028742688478e-01,1.101083542399601128e-01,-1.496550531423873794e-02,-1.167285044096342927e+00,6.094400040504768801e-02,6.174895125860999645e-01,6.653821531767904751e-02,-1.193253297940619628e+00,-2.443148503614952727e+00,-1.159643292256644198e+00,-6.903133926526561215e-01,2.377840030549921435e-01,-1.238268319649671184e-01,-1.845542039267310253e-01,-2.638005692102288191e-01,2.418205051799617034e-02,3.232691806923667088e-01,-8.402656135299928497e-01
-9.830867357709380805e-01,4.668686082088812639e-01,1.011904402136384051e-01,-5.578601486271934223e-02,-1.735790801047602860e+00,-4.736177998819729451e-01,-1.123753644908749738e+00,-4.746465269493956862e-01,-8.627488928579181149e-01,-3.236603081346444144e-01,-6.345913752857116341e-01,-5.876958091383587268e-01,-3.136003527631764598e+00,6.394091738929919000e-01,3.742957256341794547e-02,7.794757060197893273e-02,-9.382707301224022522e-01,-4.842604857364690707e-01,5.783649590621459113e-01,1.782215289622832710e-01,-1.477031325341530588e+00,-2.270405111014825117e+00,-1.158132789611336255e+00,-1.108553125657752103e+00,2.259381280930777558e-01,-2.396197819370518844e-01,-3.105756478608571181e-01,-8.040005463643793426e-01,-1.090003758419113011e-01,6.903413500151719256e-03,-7.681758089671122391e-01
-8.067531001559731241e-01,8.855906803483255540e-01,1.910271045771116116e-01,1.128475916205761154e-01,-1.298849578969490715e+00,-4.075134024395217214e-01,-8.066012906412457495e-01,-5.533304428219602000e-01,-9.461342479633161329e-01,-5.648684925172043902e-01,-1.534337517794667760e-01,-5.038398713574846477e-01,-2.217717907486418394e+00,8.734136573223605371e-01,1.841848047948974609e-01,-1.652323317960230908e-01,-1.047292514319576373e+00,-3.342422066275081982e-01,7.787918405164594438e-01,2.928896973145456717e-01,-1.061356468303576550e+00,-2.029697104932693286e+00,-1.186651079554764898e+00,-9.499193053574123136e-01,3.141240861428839515e-01,-3.601876989182920541e-01,-5.953841111519795337e-01,-3.395567688111366667e-01,1.344019895744697213e-01,-1.864312220061988268e-01,-7.470929415949520980e-01
-7.425900324617999981e-01,1.068122037288275150e+00,1.028618200157536272e-01,6.744623602891733349e-02,-1.187242048614479906e+00,-3.538658638116126132e-01,-8.640871962551277541e-01,-4.916811891486115305e-01,-8.340851770404340559e-01,-5.465156958794021858e-01,-4.754463972981547992e-01,-3.176143471947798780e-01,-2.129597736021061838e+00,9.523382464080113463e-01,1.227153275230838045e-02,-1.377025315245511417e-01,-6.331468686900553200e-01,-2.191621581873629265e-01,8.112803613118013679e-01,2.644092086457069390e-01,-1.097328330931861107e+00,-1.288458039144452671e+00,-1.109615444644026949e+00,-9.819535986329240851e-01,3.759858776106625444e-01,-4.938867751747218482e-01,-7.239259839647900208e-01,-5.341919277857707371e-01,6.168744644693488488e-02,-7.511734095708665071e-02,-5.097406605341501251e-01
-5.802829360434793582e-01,1.263668506750071918e+00,2.748746579830173564e-01,1.041997143650225943e-01,-9.039306254056089784e-01,-1.885218244800646592e-01,-5.697985544476890096e-01,-4.689683062163252925e-01,-6.786062336668196027e-01,-5.832212891550065947e-01,1.490347736354887820e-01,-5.517575500894126295e-01,-1.810162114459100025e+00,8.000276358918541053e-01,2.023545002140310911e-01,-3.762941338773062028e-01,-8.813599874282781466e-01,-6.674262611146404567e-02,8.793978352923529362e-01,3.668892202750598242e-01,-9.974064902977375358e-01,-1.338723534532201054e+00,-1.011553612910592870e+00,-7.448998283941301590e-01,4.319247315974760748e-01,-2.264886226618622322e-01,-4.567605228244379645e-01,-2.346635693637293130e-01,2.362023499530196136e-01,-2.333002245531941576e-01,-7.831378438763924033e-01
-4.961654465159762717e-01,1.375496144314721558e+00,2.981346935624005767e-01,9.555183710946908715e-02,-1.079701189406010897e+00,-1.967433512976500265e-01,-8.023551726129455330e-01,-3.886620415628838088e-01,-6.117242300927034915e-01,-5.792885470183344321e-01,-3.032720059081010500e-01,-4.384975821775899951e-01,-2.153463615792924113e+00,7.487958850818672296e-01,3.141680104856346967e-01,-3.292640584135427262e-01,-6.372608982824023993e-01,-5.510675454753836619e-03,9.163539950232975073e-01,3.847983485209647836e-01,-7.575940727758411208e-01,-1.282794321354290057e+00,-8.824962668954255962e-01,-9.337740215465499816e-01,6.115871685198388530e-01,2.539088707122511349e-02,-3.231777922542654613e-01,-3.651973286760564208e-01,1.374636545482616490e-01,-3.241089169879984855e-01,-5.573471352454855143e-01
-3.787349263964546187e-01,1.570051290709737035e+00,3.131771117813981764e-01,2.879671060455376574e-01,-8.329898065159815346e-01,2.234206833127006919e-03,-2.967405027817358598e-01,-3.760888385110835452e-01,-5.856663066222655978e-01,-5.845322032005652035e-01,3.249318545691064486e-01,-7.096680822741703309e-01,-1.564527136499386240e+00,7.377187497716016784e-01,3.001913217016866642e-01,-4.347949594541835605e-01,-9.526698336956149760e-01,1.661188803566026606e-01,1.040158064774459934e+00,3.554472772290634963e-01,-8.055565562802203816e-01,-1.265803167983784672e+00,-8.384500097582272549e-01,-6.377771516808150576e-01,4.661461481541158136e-01,3.732830459412837809e-02,-5.651389646077866757e-01,-7.848925018647739948e-02,3.601997813915540636e-01,-3.358261676247472627e-01,-8.858318107536982122e-01
